minute_utc,entity_id,recorded_changes,min_w,avg_recorded_w,max_w,last_w
2026-08-16T06:33:00Z,sensor.furnace_power_total,4,277.01,277.295,277.82,277.01
2026-08-16T06:34:00Z,sensor.ac_power_total,8,1842.46,1844.237,1845.32,1843.71
2026-08-16T06:34:00Z,sensor.furnace_power_total,4,276.88,277.447,277.7,277.55
2026-08-16T06:35:00Z,sensor.ac_power_total,8,1838.19,1840.054,1841.84,1838.19
2026-08-16T06:35:00Z,sensor.furnace_power_total,4,277.1,277.58,278.23,277.22
2026-08-16T06:36:00Z,sensor.ac_power_total,8,1832.31,1836.134,1838.25,1832.31
2026-08-16T06:36:00Z,sensor.furnace_power_total,4,277.11,277.47,277.74,277.53
2026-08-16T06:37:00Z,sensor.ac_power_total,8,1824.54,1830.149,1832.98,1824.54
2026-08-16T06:37:00Z,sensor.furnace_power_total,4,277.34,277.615,277.82,277.82
2026-08-16T06:38:00Z,sensor.ac_power_total,8,1825.48,1826.214,1827.07,1825.48
2026-08-16T06:38:00Z,sensor.furnace_power_total,4,277.65,277.993,278.34,278.34
2026-08-16T06:39:00Z,sensor.ac_power_total,7,1823.08,1824.397,1825.61,1823.08
2026-08-16T06:39:00Z,sensor.furnace_power_total,4,277.37,277.673,277.89,277.89
2026-08-16T06:40:00Z,sensor.ac_power_total,7,1822.35,1822.667,1823.13,1823.13
2026-08-16T06:40:00Z,sensor.furnace_power_total,4,276.94,277.502,278.09,277.16
2026-08-16T06:41:00Z,sensor.ac_power_total,8,1818.81,1819.935,1821.41,1820.02
2026-08-16T06:41:00Z,sensor.furnace_power_total,4,277.01,277.44,277.72,277.55
2026-08-16T06:42:00Z,sensor.ac_power_total,8,1820.1,1821.202,1822.97,1821.88
2026-08-16T06:42:00Z,sensor.furnace_power_total,4,277.7,277.9,278.05,277.7
2026-08-16T06:43:00Z,sensor.ac_power_total,8,1818.87,1820.275,1821.67,1818.87
2026-08-16T06:43:00Z,sensor.furnace_power_total,4,277.17,277.565,277.95,277.5
2026-08-16T06:44:00Z,sensor.ac_power_total,8,1815.3,1817.438,1819.88,1815.94
2026-08-16T06:44:00Z,sensor.furnace_power_total,4,277.11,277.665,278.0,277.59
2026-08-16T06:45:00Z,sensor.ac_power_total,8,1814.95,1815.246,1815.57,1815.47
2026-08-16T06:45:00Z,sensor.furnace_power_total,4,277.56,277.788,278.05,277.72
2026-08-16T06:46:00Z,sensor.ac_power_total,8,1815.82,1816.699,1818.51,1818.51
2026-08-16T06:46:00Z,sensor.furnace_power_total,4,277.44,277.82,278.32,277.44
2026-08-16T06:47:00Z,sensor.ac_power_total,7,1818.32,1819.721,1821.27,1821.27
2026-08-16T06:47:00Z,sensor.furnace_power_total,4,277.5,277.582,277.66,277.65
2026-08-16T06:48:00Z,sensor.ac_power_total,8,1821.74,1822.409,1823.28,1821.98
2026-08-16T06:48:00Z,sensor.furnace_power_total,4,276.92,277.598,278.06,278.06
2026-08-16T06:49:00Z,sensor.ac_power_total,8,1823.35,1824.57,1825.62,1823.84
2026-08-16T06:49:00Z,sensor.furnace_power_total,4,277.63,277.76,277.87,277.63
2026-08-16T06:50:00Z,sensor.ac_power_total,8,1819.51,1822.322,1824.03,1824.03
2026-08-16T06:50:00Z,sensor.furnace_power_total,4,276.83,277.368,277.96,277.48
2026-08-16T06:51:00Z,sensor.ac_power_total,8,1821.27,1823.03,1824.87,1821.27
2026-08-16T06:51:00Z,sensor.furnace_power_total,4,277.22,277.55,278.02,277.49
2026-08-16T06:52:00Z,sensor.ac_power_total,8,1813.25,1816.644,1819.79,1813.25
2026-08-16T06:52:00Z,sensor.furnace_power_total,4,276.94,277.23,277.61,276.94
2026-08-16T06:53:00Z,sensor.ac_power_total,8,1813.21,1818.111,1822.04,1822.04
2026-08-16T06:53:00Z,sensor.furnace_power_total,4,276.88,277.157,277.4,276.96
2026-08-16T06:54:00Z,sensor.ac_power_total,8,1817.21,1818.961,1821.95,1817.21
2026-08-16T06:54:00Z,sensor.furnace_power_total,4,277.46,277.627,277.8,277.57
2026-08-16T06:55:00Z,sensor.ac_power_total,8,1817.04,1820.134,1822.57,1822.5
2026-08-16T06:55:00Z,sensor.furnace_power_total,4,276.67,277.135,277.48,277.06
2026-08-16T06:56:00Z,sensor.ac_power_total,8,1825.05,1830.449,1833.27,1832.04
2026-08-16T06:56:00Z,sensor.furnace_power_total,4,276.95,277.243,277.75,277.17
2026-08-16T06:57:00Z,sensor.ac_power_total,8,1831.55,1833.629,1834.76,1831.55
2026-08-16T06:57:00Z,sensor.furnace_power_total,4,276.94,277.09,277.23,277.23
2026-08-16T06:58:00Z,sensor.ac_power_total,8,1832.85,1837.181,1839.56,1839.56
2026-08-16T06:58:00Z,sensor.furnace_power_total,4,276.81,277.252,277.74,277.74
2026-08-16T06:59:00Z,sensor.ac_power_total,8,1836.36,1840.464,1843.52,1836.36
2026-08-16T06:59:00Z,sensor.furnace_power_total,4,277.2,277.493,278.04,277.53
2026-08-16T07:00:00Z,sensor.ac_power_total,8,1833.54,1834.91,1836.45,1836.45
2026-08-16T07:00:00Z,sensor.furnace_power_total,4,276.7,277.308,277.6,277.6
2026-08-16T07:01:00Z,sensor.ac_power_total,7,1838.13,1840.223,1841.59,1840.24
2026-08-16T07:01:00Z,sensor.furnace_power_total,4,277.25,277.53,277.63,277.63
2026-08-16T07:02:00Z,sensor.ac_power_total,8,1838.79,1841.076,1842.93,1842.82
2026-08-16T07:02:00Z,sensor.furnace_power_total,4,277.08,277.332,277.45,277.43
2026-08-16T07:03:00Z,sensor.ac_power_total,8,1836.55,1841.622,1846.08,1836.55
2026-08-16T07:03:00Z,sensor.furnace_power_total,4,276.62,277.285,277.79,277.14
2026-08-16T07:04:00Z,sensor.ac_power_total,8,1835.18,1839.898,1843.49,1841.77
2026-08-16T07:04:00Z,sensor.furnace_power_total,4,276.96,277.822,278.29,278.17
2026-08-16T07:05:00Z,sensor.ac_power_total,8,1840.32,1843.709,1847.38,1840.32
2026-08-16T07:05:00Z,sensor.furnace_power_total,4,277.23,277.57,277.96,277.35
2026-08-16T07:06:00Z,sensor.ac_power_total,8,1833.66,1836.72,1839.11,1837.51
2026-08-16T07:06:00Z,sensor.furnace_power_total,4,276.99,277.275,277.82,276.99
2026-08-16T07:07:00Z,sensor.ac_power_total,8,1837.3,1838.757,1839.97,1838.85
2026-08-16T07:07:00Z,sensor.furnace_power_total,4,276.87,277.582,277.89,276.87
2026-08-16T07:08:00Z,sensor.ac_power_total,8,1836.56,1840.304,1845.58,1845.58
2026-08-16T07:08:00Z,sensor.furnace_power_total,4,277.1,277.425,277.8,277.1
2026-08-16T07:09:00Z,sensor.ac_power_total,8,1842.45,1845.424,1846.95,1842.45
2026-08-16T07:09:00Z,sensor.furnace_power_total,4,277.45,277.73,278.03,277.45
2026-08-16T07:10:00Z,sensor.ac_power_total,8,1832.2,1835.717,1841.16,1832.2
2026-08-16T07:10:00Z,sensor.furnace_power_total,4,277.21,277.495,277.67,277.67
2026-08-16T07:11:00Z,sensor.ac_power_total,8,1832.57,1834.221,1836.18,1833.51
2026-08-16T07:11:00Z,sensor.furnace_power_total,3,277.03,277.28,277.41,277.4
2026-08-16T07:12:00Z,sensor.ac_power_total,8,1827.77,1832.114,1834.33,1827.77
2026-08-16T07:12:00Z,sensor.furnace_power_total,4,277.29,277.705,278.27,278.27
2026-08-16T07:13:00Z,sensor.ac_power_total,8,1824.46,1826.253,1828.52,1826.23
2026-08-16T07:13:00Z,sensor.furnace_power_total,4,277.18,277.395,277.57,277.18
2026-08-16T07:14:00Z,sensor.ac_power_total,8,1828.51,1837.944,1843.19,1840.01
2026-08-16T07:14:00Z,sensor.furnace_power_total,4,276.75,277.45,277.86,276.75
2026-08-16T07:15:00Z,sensor.ac_power_total,8,1825.46,1833.675,1840.25,1825.46
2026-08-16T07:15:00Z,sensor.furnace_power_total,4,276.89,277.548,278.06,276.89
2026-08-16T07:16:00Z,sensor.ac_power_total,8,1818.67,1821.565,1824.09,1823.55
2026-08-16T07:16:00Z,sensor.furnace_power_total,3,277.42,277.473,277.57,277.43
2026-08-16T07:17:00Z,sensor.ac_power_total,8,0.0,1481.401,1825.26,0.0
2026-08-16T07:17:00Z,sensor.furnace_power_total,4,274.36,276.685,278.11,274.36
2026-08-16T07:18:00Z,sensor.furnace_power_total,4,188.73,231.575,274.22,189.4
2026-08-16T07:19:00Z,sensor.furnace_power_total,4,188.78,189.0,189.23,188.78
2026-08-16T07:20:00Z,sensor.furnace_power_total,4,188.99,189.312,189.64,189.64
2026-08-16T07:21:00Z,sensor.furnace_power_total,4,189.45,189.512,189.59,189.51
2026-08-16T07:22:00Z,sensor.furnace_power_total,4,189.06,189.358,189.66,189.06
2026-08-16T07:23:00Z,sensor.furnace_power_total,2,0.0,95.085,190.17,0.0
2026-08-16T08:51:00Z,sensor.furnace_power_total,2,0.0,3.65,7.3,0.0
2026-08-16T08:52:00Z,sensor.furnace_power_total,2,0.0,3.825,7.65,0.0
2026-08-16T08:57:00Z,sensor.furnace_power_total,2,0.0,3.845,7.69,0.0
2026-08-16T11:24:00Z,sensor.furnace_power_total,2,0.0,4.07,8.14,0.0
2026-08-16T11:49:00Z,sensor.furnace_power_total,2,0.0,3.95,7.9,0.0
2026-08-16T12:09:00Z,sensor.furnace_power_total,2,0.0,3.925,7.85,0.0
2026-08-16T12:14:00Z,sensor.furnace_power_total,2,0.0,3.85,7.7,0.0
2026-08-16T12:24:00Z,sensor.furnace_power_total,2,0.0,3.375,6.75,0.0
2026-08-16T12:44:00Z,sensor.furnace_power_total,2,0.0,4.055,8.11,0.0
2026-08-16T13:09:00Z,sensor.furnace_power_total,2,0.0,4.01,8.02,0.0
2026-08-16T13:28:00Z,sensor.furnace_power_total,2,8.27,8.395,8.52,8.52
2026-08-16T13:29:00Z,sensor.furnace_power_total,4,8.49,8.665,8.98,8.98
2026-08-16T13:30:00Z,sensor.furnace_power_total,2,0.0,4.215,8.43,0.0
2026-08-16T13:31:00Z,sensor.furnace_power_total,3,0.0,5.497,8.53,0.0
2026-08-16T13:32:00Z,sensor.furnace_power_total,3,0.0,6.053,9.13,9.13
2026-08-16T13:33:00Z,sensor.furnace_power_total,4,0.0,6.043,8.13,7.99
2026-08-16T13:34:00Z,sensor.furnace_power_total,3,0.0,5.37,8.1,0.0
2026-08-16T13:36:00Z,sensor.furnace_power_total,3,0.0,5.39,8.1,8.07
2026-08-16T13:37:00Z,sensor.furnace_power_total,3,0.0,5.35,8.04,8.01
2026-08-16T13:38:00Z,sensor.furnace_power_total,4,0.0,4.037,8.13,0.0
2026-08-16T13:39:00Z,sensor.furnace_power_total,1,8.04,8.04,8.04,8.04
2026-08-16T13:40:00Z,sensor.furnace_power_total,4,0.0,6.012,8.04,8.04
2026-08-16T13:41:00Z,sensor.furnace_power_total,3,0.0,5.337,8.01,0.0
2026-08-16T13:42:00Z,sensor.furnace_power_total,2,0.0,3.63,7.26,0.0
2026-08-16T13:43:00Z,sensor.furnace_power_total,2,0.0,3.655,7.31,0.0
2026-08-16T13:54:00Z,sensor.furnace_power_total,2,0.0,3.565,7.13,0.0
2026-08-16T13:55:00Z,sensor.furnace_power_total,2,0.0,3.665,7.33,0.0
2026-08-16T13:58:00Z,sensor.furnace_power_total,1,7.33,7.33,7.33,7.33
2026-08-16T13:59:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-16T15:38:00Z,sensor.furnace_power_total,1,7.85,7.85,7.85,7.85
2026-08-16T15:39:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-16T17:11:00Z,sensor.furnace_power_total,2,8.47,99.685,190.9,190.9
2026-08-16T17:12:00Z,sensor.furnace_power_total,4,192.91,193.457,193.92,192.91
2026-08-16T17:13:00Z,sensor.furnace_power_total,4,192.39,192.678,193.08,192.43
2026-08-16T17:14:00Z,sensor.furnace_power_total,4,192.24,192.852,193.34,192.54
2026-08-16T17:15:00Z,sensor.furnace_power_total,4,192.22,192.458,192.78,192.37
2026-08-16T17:16:00Z,sensor.furnace_power_total,2,192.2,192.27,192.34,192.2
2026-08-16T17:17:00Z,sensor.furnace_power_total,4,191.89,192.102,192.47,192.07
2026-08-16T17:18:00Z,sensor.furnace_power_total,4,191.66,191.785,191.91,191.78
2026-08-16T17:19:00Z,sensor.furnace_power_total,4,191.61,191.975,192.59,192.05
2026-08-16T17:20:00Z,sensor.furnace_power_total,4,191.34,191.558,191.78,191.78
2026-08-16T17:21:00Z,sensor.furnace_power_total,4,191.34,191.702,192.2,191.59
2026-08-16T17:22:00Z,sensor.furnace_power_total,4,191.55,191.7,191.83,191.83
2026-08-16T17:23:00Z,sensor.furnace_power_total,4,191.66,191.988,192.54,192.54
2026-08-16T17:24:00Z,sensor.furnace_power_total,4,191.37,191.765,191.97,191.8
2026-08-16T17:25:00Z,sensor.furnace_power_total,4,191.35,191.655,192.04,192.04
2026-08-16T17:26:00Z,sensor.furnace_power_total,4,191.7,191.752,191.84,191.84
2026-08-16T17:27:00Z,sensor.furnace_power_total,4,191.34,191.68,191.92,191.34
2026-08-16T17:28:00Z,sensor.furnace_power_total,4,191.38,191.55,191.72,191.72
2026-08-16T17:29:00Z,sensor.furnace_power_total,4,191.53,191.58,191.63,191.6
2026-08-16T17:30:00Z,sensor.furnace_power_total,4,190.96,191.348,191.61,190.96
2026-08-16T17:31:00Z,sensor.furnace_power_total,4,190.94,191.197,191.51,190.94
2026-08-16T17:32:00Z,sensor.furnace_power_total,4,190.88,191.275,191.69,191.07
2026-08-16T17:33:00Z,sensor.furnace_power_total,4,190.86,191.09,191.34,191.34
2026-08-16T17:34:00Z,sensor.furnace_power_total,3,190.53,190.933,191.36,190.53
2026-08-16T17:35:00Z,sensor.furnace_power_total,4,190.55,190.9,191.17,191.17
2026-08-16T17:36:00Z,sensor.furnace_power_total,4,190.62,190.905,191.22,190.62
2026-08-16T17:37:00Z,sensor.furnace_power_total,4,190.62,190.792,191.03,191.03
2026-08-16T17:38:00Z,sensor.furnace_power_total,4,190.84,191.0,191.22,190.85
2026-08-16T17:39:00Z,sensor.furnace_power_total,4,190.56,190.892,191.16,190.56
2026-08-16T17:40:00Z,sensor.furnace_power_total,4,190.03,190.49,190.95,190.95
2026-08-16T17:41:00Z,sensor.furnace_power_total,4,190.31,190.575,190.74,190.7
2026-08-16T17:42:00Z,sensor.furnace_power_total,1,0.0,0.0,0.0,0.0
2026-08-16T17:56:00Z,sensor.furnace_power_total,3,52.21,145.143,191.71,191.71
2026-08-16T17:57:00Z,sensor.furnace_power_total,4,190.35,190.645,190.79,190.79
2026-08-16T17:58:00Z,sensor.furnace_power_total,4,190.04,190.4,190.85,190.04
2026-08-16T17:59:00Z,sensor.furnace_power_total,4,190.19,190.46,190.74,190.33
2026-08-16T18:00:00Z,sensor.furnace_power_total,4,190.02,190.19,190.46,190.02
2026-08-16T18:01:00Z,sensor.furnace_power_total,4,189.53,189.945,190.16,190.16
2026-08-16T18:02:00Z,sensor.furnace_power_total,4,189.73,189.995,190.18,190.18
2026-08-16T18:03:00Z,sensor.furnace_power_total,4,189.41,189.692,190.3,190.3
2026-08-16T18:04:00Z,sensor.furnace_power_total,4,189.52,189.817,190.01,189.8
2026-08-16T18:05:00Z,sensor.furnace_power_total,4,190.32,190.363,190.39,190.38
2026-08-16T18:06:00Z,sensor.furnace_power_total,4,189.88,190.197,190.4,190.26
2026-08-16T18:07:00Z,sensor.furnace_power_total,4,190.41,190.485,190.64,190.41
2026-08-16T18:08:00Z,sensor.furnace_power_total,4,190.03,190.343,190.8,190.46
2026-08-16T18:09:00Z,sensor.furnace_power_total,4,190.13,190.298,190.43,190.43
2026-08-16T18:10:00Z,sensor.furnace_power_total,4,190.25,190.423,190.55,190.25
2026-08-16T18:11:00Z,sensor.furnace_power_total,4,190.08,190.125,190.22,190.09
2026-08-16T18:12:00Z,sensor.furnace_power_total,4,189.73,190.093,190.51,189.73
2026-08-16T18:13:00Z,sensor.furnace_power_total,4,189.61,190.005,190.34,190.33
2026-08-16T18:14:00Z,sensor.furnace_power_total,4,189.74,189.915,190.22,190.22
2026-08-16T18:15:00Z,sensor.furnace_power_total,4,190.09,190.21,190.39,190.39
2026-08-16T18:16:00Z,sensor.furnace_power_total,4,189.82,189.977,190.16,190.0
2026-08-16T18:17:00Z,sensor.furnace_power_total,4,189.94,190.067,190.18,190.12
2026-08-16T18:18:00Z,sensor.furnace_power_total,4,189.98,190.28,190.53,190.53
2026-08-16T18:19:00Z,sensor.furnace_power_total,4,189.84,190.155,190.41,189.84
2026-08-16T18:20:00Z,sensor.furnace_power_total,4,189.71,190.088,190.53,190.32
2026-08-16T18:21:00Z,sensor.furnace_power_total,4,189.85,190.135,190.56,190.56
2026-08-16T18:22:00Z,sensor.furnace_power_total,4,189.74,190.105,190.45,189.74
2026-08-16T18:23:00Z,sensor.furnace_power_total,4,189.91,190.05,190.31,190.0
2026-08-16T18:24:00Z,sensor.furnace_power_total,4,190.04,190.22,190.39,190.39
2026-08-16T18:25:00Z,sensor.furnace_power_total,4,189.78,189.988,190.14,190.14
2026-08-16T18:26:00Z,sensor.furnace_power_total,4,189.73,190.248,190.65,190.45
2026-08-16T18:27:00Z,sensor.furnace_power_total,4,189.64,189.995,190.23,190.23
2026-08-16T18:28:00Z,sensor.furnace_power_total,4,189.4,189.865,190.29,189.51
2026-08-16T18:29:00Z,sensor.furnace_power_total,4,189.61,189.78,190.01,190.01
2026-08-16T18:30:00Z,sensor.furnace_power_total,3,189.85,190.103,190.45,190.45
2026-08-16T18:31:00Z,sensor.furnace_power_total,4,189.57,189.8,190.03,189.82
2026-08-16T18:32:00Z,sensor.furnace_power_total,4,189.6,189.907,190.23,189.82
2026-08-16T18:33:00Z,sensor.furnace_power_total,4,189.73,189.868,189.96,189.73
2026-08-16T18:34:00Z,sensor.furnace_power_total,4,189.88,190.083,190.27,190.27
2026-08-16T18:35:00Z,sensor.furnace_power_total,4,189.31,189.673,189.99,189.31
2026-08-16T18:36:00Z,sensor.furnace_power_total,4,188.98,189.537,189.82,189.82
2026-08-16T18:37:00Z,sensor.furnace_power_total,4,189.31,189.733,190.22,189.74
2026-08-16T18:38:00Z,sensor.furnace_power_total,4,189.38,189.727,189.99,189.38
2026-08-16T18:39:00Z,sensor.furnace_power_total,4,189.18,189.798,190.17,189.78
2026-08-16T18:40:00Z,sensor.furnace_power_total,4,189.43,189.775,189.96,189.96
2026-08-16T18:41:00Z,sensor.furnace_power_total,4,189.98,190.155,190.44,189.98
2026-08-16T18:42:00Z,sensor.furnace_power_total,4,189.83,189.903,190.02,189.85
2026-08-16T18:43:00Z,sensor.furnace_power_total,4,189.77,189.9,190.04,189.77
2026-08-16T18:44:00Z,sensor.furnace_power_total,4,189.6,189.817,190.18,189.64
2026-08-16T18:45:00Z,sensor.furnace_power_total,4,189.37,189.603,189.8,189.61
2026-08-16T18:46:00Z,sensor.furnace_power_total,4,189.45,189.745,189.97,189.78
2026-08-16T18:47:00Z,sensor.furnace_power_total,4,189.31,189.692,190.13,189.31
2026-08-16T18:48:00Z,sensor.furnace_power_total,4,189.35,189.507,189.74,189.49
2026-08-16T18:49:00Z,sensor.furnace_power_total,4,189.28,189.667,189.98,189.71
2026-08-16T18:50:00Z,sensor.furnace_power_total,4,189.05,189.368,189.54,189.53
2026-08-16T18:51:00Z,sensor.furnace_power_total,4,188.99,189.58,189.96,189.75
2026-08-16T18:52:00Z,sensor.furnace_power_total,4,189.43,189.558,189.68,189.68
2026-08-16T18:53:00Z,sensor.furnace_power_total,4,188.84,189.183,189.42,189.42
2026-08-16T18:54:00Z,sensor.furnace_power_total,4,189.3,189.452,189.7,189.37
2026-08-16T18:55:00Z,sensor.furnace_power_total,4,189.48,189.645,189.84,189.84
2026-08-16T18:56:00Z,sensor.furnace_power_total,4,189.26,189.442,189.64,189.5
2026-08-16T18:57:00Z,sensor.furnace_power_total,4,189.08,189.325,189.43,189.42
2026-08-16T18:58:00Z,sensor.furnace_power_total,4,188.94,189.207,189.53,188.94
2026-08-16T18:59:00Z,sensor.furnace_power_total,4,189.16,189.35,189.47,189.16
2026-08-16T19:00:00Z,sensor.furnace_power_total,4,189.11,189.257,189.47,189.25
2026-08-16T19:01:00Z,sensor.furnace_power_total,4,189.17,189.322,189.49,189.17
2026-08-16T19:02:00Z,sensor.furnace_power_total,4,189.38,189.475,189.52,189.5
2026-08-16T19:03:00Z,sensor.furnace_power_total,3,189.21,189.353,189.57,189.28
2026-08-16T19:04:00Z,sensor.furnace_power_total,4,189.15,189.33,189.54,189.21
2026-08-16T19:05:00Z,sensor.furnace_power_total,4,189.04,189.303,189.67,189.04
2026-08-16T19:06:00Z,sensor.furnace_power_total,4,189.31,189.53,189.85,189.85
2026-08-16T19:07:00Z,sensor.furnace_power_total,3,189.4,189.497,189.55,189.54
2026-08-16T19:08:00Z,sensor.furnace_power_total,4,189.27,189.623,189.99,189.99
2026-08-16T19:09:00Z,sensor.furnace_power_total,4,189.61,189.722,189.88,189.75
2026-08-16T19:10:00Z,sensor.furnace_power_total,4,189.06,189.425,189.66,189.33
2026-08-16T19:11:00Z,sensor.furnace_power_total,4,189.12,189.453,189.86,189.55
2026-08-16T19:12:00Z,sensor.furnace_power_total,4,189.16,189.56,189.9,189.43
2026-08-16T19:13:00Z,sensor.furnace_power_total,4,189.26,189.625,189.97,189.97
2026-08-16T19:14:00Z,sensor.furnace_power_total,4,189.43,189.553,189.79,189.43
2026-08-16T19:15:00Z,sensor.furnace_power_total,4,189.09,189.528,189.7,189.7
2026-08-16T19:16:00Z,sensor.furnace_power_total,4,188.98,189.363,189.62,188.98
2026-08-16T19:17:00Z,sensor.furnace_power_total,4,189.5,189.597,189.72,189.56
2026-08-16T19:18:00Z,sensor.furnace_power_total,4,189.58,189.75,189.9,189.64
2026-08-16T19:19:00Z,sensor.furnace_power_total,4,189.0,189.537,190.14,189.55
2026-08-16T19:20:00Z,sensor.furnace_power_total,4,189.28,189.423,189.72,189.4
2026-08-16T19:21:00Z,sensor.furnace_power_total,4,189.45,189.582,189.76,189.55
2026-08-16T19:22:00Z,sensor.furnace_power_total,4,189.23,189.482,189.76,189.53
2026-08-16T19:23:00Z,sensor.furnace_power_total,4,189.04,189.23,189.31,189.29
2026-08-16T19:24:00Z,sensor.furnace_power_total,4,189.27,189.455,189.67,189.6
2026-08-16T19:25:00Z,sensor.furnace_power_total,4,188.98,189.515,190.06,189.74
2026-08-16T19:26:00Z,sensor.furnace_power_total,4,189.23,189.392,189.53,189.35
2026-08-16T19:27:00Z,sensor.furnace_power_total,4,189.23,189.428,189.56,189.38
2026-08-16T19:28:00Z,sensor.furnace_power_total,4,189.01,189.333,189.71,189.71
2026-08-16T19:29:00Z,sensor.furnace_power_total,4,189.53,189.655,189.8,189.8
2026-08-16T19:30:00Z,sensor.furnace_power_total,4,189.21,189.5,189.91,189.25
2026-08-16T19:31:00Z,sensor.furnace_power_total,4,189.04,189.468,189.77,189.54
2026-08-16T19:32:00Z,sensor.furnace_power_total,4,189.16,189.295,189.45,189.27
2026-08-16T19:33:00Z,sensor.furnace_power_total,4,189.2,189.525,189.9,189.9
2026-08-16T19:34:00Z,sensor.furnace_power_total,4,189.14,189.373,189.66,189.66
2026-08-16T19:35:00Z,sensor.furnace_power_total,3,189.01,189.44,189.86,189.86
2026-08-16T19:36:00Z,sensor.furnace_power_total,3,189.24,189.53,189.81,189.54
2026-08-16T19:37:00Z,sensor.furnace_power_total,4,189.39,189.675,190.02,190.02
2026-08-16T19:38:00Z,sensor.furnace_power_total,4,189.24,189.512,189.7,189.7
2026-08-16T19:39:00Z,sensor.furnace_power_total,4,189.45,189.755,190.27,190.27
2026-08-16T19:40:00Z,sensor.furnace_power_total,4,189.5,190.062,190.87,189.5
2026-08-16T19:41:00Z,sensor.furnace_power_total,4,189.22,189.602,189.96,189.22
2026-08-16T19:42:00Z,sensor.furnace_power_total,4,189.14,189.325,189.48,189.14
2026-08-16T19:43:00Z,sensor.furnace_power_total,4,188.89,189.137,189.31,189.21
2026-08-16T19:44:00Z,sensor.furnace_power_total,4,189.03,189.343,189.53,189.37
2026-08-16T19:45:00Z,sensor.furnace_power_total,4,188.9,189.262,189.49,189.49
2026-08-16T19:46:00Z,sensor.furnace_power_total,4,188.83,189.173,189.42,189.42
2026-08-16T19:47:00Z,sensor.furnace_power_total,4,188.76,189.213,189.76,188.76
2026-08-16T19:48:00Z,sensor.furnace_power_total,4,188.64,188.917,189.1,189.1
2026-08-16T19:49:00Z,sensor.furnace_power_total,4,189.11,189.608,189.95,189.11
2026-08-16T19:50:00Z,sensor.furnace_power_total,4,189.53,189.928,190.48,189.53
2026-08-16T19:51:00Z,sensor.furnace_power_total,4,189.05,189.515,190.33,190.33
2026-08-16T19:52:00Z,sensor.furnace_power_total,4,189.38,189.558,189.82,189.4
2026-08-16T19:53:00Z,sensor.furnace_power_total,3,189.73,189.79,189.9,189.9
2026-08-16T19:54:00Z,sensor.furnace_power_total,4,189.35,189.532,189.67,189.67
2026-08-16T19:55:00Z,sensor.furnace_power_total,4,189.18,189.518,189.84,189.18
2026-08-16T19:56:00Z,sensor.furnace_power_total,4,189.73,190.023,190.33,189.87
2026-08-16T19:57:00Z,sensor.furnace_power_total,4,189.5,189.707,190.01,189.57
2026-08-16T19:58:00Z,sensor.furnace_power_total,4,189.56,189.688,189.77,189.68
2026-08-16T19:59:00Z,sensor.furnace_power_total,4,189.62,189.773,189.92,189.69
2026-08-16T20:00:00Z,sensor.furnace_power_total,4,189.4,189.53,189.62,189.4
2026-08-16T20:01:00Z,sensor.furnace_power_total,4,189.65,189.808,189.92,189.65
2026-08-16T20:02:00Z,sensor.furnace_power_total,4,189.52,189.68,189.83,189.52
2026-08-16T20:03:00Z,sensor.furnace_power_total,4,189.74,189.928,190.09,189.95
2026-08-16T20:04:00Z,sensor.furnace_power_total,4,189.65,189.833,190.04,189.65
2026-08-16T20:05:00Z,sensor.furnace_power_total,4,189.43,189.775,190.02,189.8
2026-08-16T20:06:00Z,sensor.furnace_power_total,4,189.8,189.905,190.14,189.8
2026-08-16T20:07:00Z,sensor.furnace_power_total,4,189.64,189.7,189.79,189.68
2026-08-16T20:08:00Z,sensor.furnace_power_total,4,189.7,189.873,190.21,190.21
2026-08-16T20:09:00Z,sensor.furnace_power_total,3,189.95,190.043,190.18,190.0
2026-08-16T20:10:00Z,sensor.furnace_power_total,4,189.66,189.945,190.17,190.14
2026-08-16T20:11:00Z,sensor.furnace_power_total,4,190.06,190.185,190.39,190.07
2026-08-16T20:12:00Z,sensor.furnace_power_total,4,189.88,190.025,190.14,190.02
2026-08-16T20:13:00Z,sensor.furnace_power_total,4,189.37,189.715,189.98,189.37
2026-08-16T20:14:00Z,sensor.furnace_power_total,4,189.48,189.642,189.78,189.73
2026-08-16T20:15:00Z,sensor.furnace_power_total,4,189.46,189.64,189.8,189.46
2026-08-16T20:16:00Z,sensor.furnace_power_total,4,189.27,189.578,189.77,189.55
2026-08-16T20:17:00Z,sensor.furnace_power_total,4,189.18,189.528,189.76,189.18
2026-08-16T20:18:00Z,sensor.furnace_power_total,4,189.35,189.415,189.53,189.38
2026-08-16T20:19:00Z,sensor.furnace_power_total,4,189.54,189.667,189.79,189.79
2026-08-16T20:20:00Z,sensor.furnace_power_total,4,189.25,189.507,189.92,189.25
2026-08-16T20:21:00Z,sensor.furnace_power_total,4,189.35,189.625,189.77,189.66
2026-08-16T20:22:00Z,sensor.furnace_power_total,4,189.16,189.535,189.88,189.53
2026-08-16T20:23:00Z,sensor.furnace_power_total,4,189.66,190.015,190.39,189.95
2026-08-16T20:24:00Z,sensor.furnace_power_total,4,189.59,189.7,189.95,189.64
